"0","2243372367","Fri Jun 19 13:21:58 PDT 2009","NO_QUERY","Memph","@rachelpascoe hey hey, good show, ps our old mini is back home, looking mint and i dont want 2 sell it "
"0","1962804115","Fri May 29 11:41:52 PDT 2009","NO_QUERY","atl_felicia","I'm no longer a sophomore.  Junior year is bringing new things. I'll be on 24/7 now. Hit me up and check out  http://bit.ly/esGIQ"
"0","2015120263","Wed Jun 03 03:45:50 PDT 2009","NO_QUERY","WaspsAndCakes","Chemistry - C at best. Shite. "
"4","1834662509","Mon May 18 03:46:36 PDT 2009","NO_QUERY","alemapellimac","@karlily wowoweeeeeee!!! Congrats!!! banana dance!!! *applause applause* "
"4","2064595290","Sun Jun 07 06:41:25 PDT 2009","NO_QUERY","positivepresent","@RaphaelAraujo1 good morning, friend! "
"4","2053181933","Sat Jun 06 03:35:43 PDT 2009","NO_QUERY","ChellyBum","@janabelle_xo yeah if im awake "
"4","1992500149","Mon Jun 01 08:51:15 PDT 2009","NO_QUERY","t_isfortammy","@kpatthethird goodnight lovely talking to you.. until we tweet again!  sorry the temptation was there to say that"
"0","2220932242","Thu Jun 18 04:19:11 PDT 2009","NO_QUERY","chrissy91","NO 3G!  Damn Storm!  If you need to talk to me today, you better text me.  "
"0","2226769533","Thu Jun 18 12:21:47 PDT 2009","NO_QUERY","aLeX_0x","i think mac studio fix broke me out "
"0","2325908809","Thu Jun 25 06:15:30 PDT 2009","NO_QUERY","nic0lepaula","How am I supposed to sleep with this loud thunder?  My sleeping schedule is so fucked up... I had a very good night though. Thank you =]"
"0","2248636120","Fri Jun 19 20:56:28 PDT 2009","NO_QUERY","sharrrmaine","http://twitpic.com/7veqo - goooodbye 8th grade "
"4","2014986817","Wed Jun 03 03:20:34 PDT 2009","NO_QUERY","lozevans","@_Dannii_ yeah to bad if she didnt lol jj nah she would write back to you dani its all good "
"0","1833533811","Sun May 17 23:35:44 PDT 2009","NO_QUERY","gabbyindie"," I ate too much. Now I can't sleep because I feel sick...and there are a lot of sirens."
"4","1827847568","Sun May 17 11:34:19 PDT 2009","NO_QUERY","loveaamee","sol just arrived!!!!! "
"4","1956211340","Thu May 28 21:24:24 PDT 2009","NO_QUERY","ingrrfadriquela","Going to Tri with Inky laterrr.  Yey! Hope it'll be fun. "
"0","2201358598","Tue Jun 16 20:09:53 PDT 2009","NO_QUERY","cvalleskey","XBOX Live is down. "
"0","2250870491","Sat Jun 20 01:43:55 PDT 2009","NO_QUERY","amyleii","i am not getting twitter updates from people i am suppose to get! So out of the loop  Del Mar Fair was fun--too much funnel cake &amp; cows"
"0","1976298672","Sat May 30 17:01:29 PDT 2009","NO_QUERY","HollyFlanigann","ouch to hang nails... "
"4","1835425965","Mon May 18 05:58:02 PDT 2009","NO_QUERY","EPMorgan","@emj307 @maxine_c thankies "
"4","2177721558","Mon Jun 15 06:35:32 PDT 2009","NO_QUERY","ataffyhale","now up my grandparents  hope everyone's ok x"
"0","2195466560","Tue Jun 16 11:10:07 PDT 2009","NO_QUERY","AlanBlizzard","@VictoriaDeButy sad we didn't get to play this summer "
"4","2016228010","Wed Jun 03 06:24:25 PDT 2009","NO_QUERY","aintnodisco","@kahilee That makes us smile...keep your eyes peeled...a few changes coming soon   Hope you'll buy our book too! "
"0","2003082519","Tue Jun 02 05:50:29 PDT 2009","NO_QUERY","kloeee","@SteveRoderick ohh ouchie, sounds kinda crappy. "
"0","1753434083","Sun May 10 01:37:07 PDT 2009","NO_QUERY","syn_exe","totally  fell asleep dressed and all the lights on lol. its weird sleeping in my own bed when i  havnt in a while. and alone at that "
"0","1984329672","Sun May 31 14:53:43 PDT 2009","NO_QUERY","rachmonster","why does the sun make me itch? "
"4","2184673585","Mon Jun 15 16:15:06 PDT 2009","NO_QUERY","dnismo","thanks to m babes im wearing a black sweater that smells great! @jammerserdelyi miss u "
"0","2260148399","Sat Jun 20 18:44:54 PDT 2009","NO_QUERY","kateeh83","Trying to deal with this horrible tummy ache.....i hope to feel better soon "
"4","2003555496","Tue Jun 02 06:44:47 PDT 2009","NO_QUERY","realestatefairy","@Tekee yeppers new name - got it all worked out   "
"4","1990872950","Mon Jun 01 05:56:10 PDT 2009","NO_QUERY","Albertina2008","@cyclingdiva Nearly time for the Dauphine! Lots of yummy climbing there "
"4","2051211321","Fri Jun 05 21:08:37 PDT 2009","NO_QUERY","MichelleElle","YES. THIS IS WORKING AGAIN "
"4","1969484013","Sat May 30 00:10:50 PDT 2009","NO_QUERY","karenhizon","@katepena that's what we did "
"0","1981570023","Sun May 31 09:25:56 PDT 2009","NO_QUERY","kayluvsjb","i gotta do a project but i dont wanna "
"0","1755500212","Sun May 10 09:17:53 PDT 2009","NO_QUERY","kpantos","Can't set WDS on my routers  does anyone know anything about that?"
"0","2191500267","Tue Jun 16 05:24:22 PDT 2009","NO_QUERY","baskoole","#KPWTSylt and out the main event...  doubles here I come!"
"4","1991736405","Mon Jun 01 07:34:28 PDT 2009","NO_QUERY","WildPaw","@fearfuldogs apparently habituation is a weak form of learning, mmm hmmm! "
"0","2177131767","Mon Jun 15 05:30:52 PDT 2009","NO_QUERY","lili_pena","today i received some very devastating news. DD discontinued my blueberry bagel. "
"0","1967642440","Fri May 29 19:57:20 PDT 2009","NO_QUERY","InThaClubBeHot","damn i didn't finish watching beaches ! so i wiki-ed it this morning, poor Hilary "
"4","2048348971","Fri Jun 05 15:03:28 PDT 2009","NO_QUERY","itscameronwood","Wow, I feel Weird. A guy looking up how to make his hair shinier. HaHa Is this normal guy behavior? "
"0","2217639365","Wed Jun 17 21:09:34 PDT 2009","NO_QUERY","mattypooh09","sitting at home wishing my baby was next to me "
"4","2048719573","Fri Jun 05 15:39:45 PDT 2009","NO_QUERY","coollike","I would be making my final E3 video right now if I wasn't so goddamn tired. Jet leg is funny like that. I'll have it up sometime tomorrow "
"0","2214872837","Wed Jun 17 17:21:09 PDT 2009","NO_QUERY","FuckBetty","--#fact : i never knew how to hop a fence... so wen shit happened &amp; niggas used to run&amp;hop fences i always chilled like i wasnt scared. "
"4","1557242756","Sun Apr 19 02:52:41 PDT 2009","NO_QUERY","Enrico2","@itsikalfon it's a low level message system think sms over internet. like voip. it's smsoip  with more functionality for public smsing.."
"0","2057964453","Sat Jun 06 14:00:10 PDT 2009","NO_QUERY","Jen_1976","Is writing reports on a saturday night... how sad! "
"4","2063999536","Sun Jun 07 04:52:54 PDT 2009","NO_QUERY","Andjelija","@KalanMusic Article is kinda long and starts out a little slow but has a lot of really good stuff if you stick with it "
"0","1793592323","Thu May 14 03:16:57 PDT 2009","NO_QUERY","Angel423","@DavidArchie aww Danny Gokey was voted off  i actually want him to be in the finals.."
"4","1824041274","Sat May 16 23:50:11 PDT 2009","NO_QUERY","lilprincess8041","@jeff25624 oOo, that sounds AMAZING!    I might have to try that SOON!"
"4","2049783930","Fri Jun 05 17:29:39 PDT 2009","NO_QUERY","ATsLady","@Dean_Big I see you got your swag on poppi  Yeah I knew you would like it, he is a genius with them lyrics. I was like dayummm"
"0","2050747239","Fri Jun 05 19:13:17 PDT 2009","NO_QUERY","lauracarneyxo","@_Stephhh_ i would die, like..i havent seen him since friggin march .. way over due  and to see him comb through those locks of his .. omg"
