"0","1984797115","Sun May 31 15:49:43 PDT 2009","NO_QUERY","jamos21","I hate writing papers... about a poem... when it's nice outside. "
"0","2228270196","Thu Jun 18 14:13:48 PDT 2009","NO_QUERY","GooseGatherer","Moving in 10 days - I hate moving, stuff gets broken "
"4","2017486965","Wed Jun 03 08:28:15 PDT 2009","NO_QUERY","Gabi_Jones","@nickmward WELL DONE! That's amazing amazing amazing! "
"4","2050639827","Fri Jun 05 19:02:00 PDT 2009","NO_QUERY","cuteordeath","@metalgasm I still tear up just thinking about the movie. You know they're on Twitter - @AnvilMovie "
"4","2045130804","Fri Jun 05 10:16:51 PDT 2009","NO_QUERY","livinlime","#TellMrTweet I recommend @ShutterBugGeek NOT JUST because of her awesome choice of music but her photography is excellent!  "
"0","2001324981","Tue Jun 02 00:31:12 PDT 2009","NO_QUERY","CourtieRemix","@amandajoyevans  Oh babe. Is this the same boy as before?"
"0","1573456246","Tue Apr 21 01:15:19 PDT 2009","NO_QUERY","Miss_Chaos","The men in blue ended beach fun in the name of Spare the Air Day.   Oh well. At least being quick on my feet kept us from being ticketed."
"4","2068333557","Sun Jun 07 13:54:20 PDT 2009","NO_QUERY","ucfree","Thank God for nice bathrooms at Macys. I had the first nice bowel movement since my takedown just now  shooping time!"
"0","2072297804","Sun Jun 07 20:45:32 PDT 2009","NO_QUERY","sweeetbliss","May have to go to the er ...my throat is swollen and has a big knot on the right side. It hurts rly bad.  keep me in ur prayers."
"4","2052966458","Sat Jun 06 02:44:17 PDT 2009","NO_QUERY","andydavidjones","@SeleneBowden Yeah, but it's nearly bedtime again soon!  xxxxx"
"0","2008999031","Tue Jun 02 14:59:32 PDT 2009","NO_QUERY","coreydaley","I liked Microsoft more, but Sony impressed me quite a bit. Nintendo was 3rd yet again  How the mighty have fallen"
"0","2054446380","Sat Jun 06 07:22:13 PDT 2009","NO_QUERY","aimodestructo","@Seahorsemystic I was just checking my @ replies and saw some from u that I didn't see yesterday! How does that happen? "
"0","1881373102","Fri May 22 04:28:22 PDT 2009","NO_QUERY","absolutjoiz","more or less confirmed for the africa trip. but maybe no biz class. "
"0","1881496432","Fri May 22 04:49:17 PDT 2009","NO_QUERY","goldenhaagendaz","@Tarisa_Wi Liar! ur not following me TARISA_Wi... hehehe.. i called late last nyt but you were sleeping "
"4","1556425108","Sat Apr 18 22:47:15 PDT 2009","NO_QUERY","Buildabear96","@xoXxXkittyXxXox aww do you know how much that means to me?? haha A LOT lol thank you so much Kitty "
"0","1834030979","Mon May 18 01:21:40 PDT 2009","NO_QUERY","nzdeany","sorry Louis but prob not going to be able to watch you tonight "
"4","1967345584","Fri May 29 19:24:43 PDT 2009","NO_QUERY","commonsense4","@MarcyRubin So I'm doing some research and working on my schedule for the weekend and next week. "
"0","2296917242","Tue Jun 23 09:47:23 PDT 2009","NO_QUERY","SmileyKivey","I think it's time for some working out  P.S I'm everything else but sporty! xD"
"0","2175864503","Mon Jun 15 02:13:12 PDT 2009","NO_QUERY","sergeisaak","Studying Spain for exam on friday  what for ???"
"0","2286607463","Mon Jun 22 16:40:39 PDT 2009","NO_QUERY","Devona09","I missed it last night. "
"0","1824109627","Sun May 17 00:04:42 PDT 2009","NO_QUERY","gwenlianbranwen","paper round *sigh* and then the grandparents are round "
"4","2047746035","Fri Jun 05 14:06:56 PDT 2009","NO_QUERY","amyewest","@RickB hey, I have been in Finland, mostly at a conference on social science data "
"4","2014589783","Wed Jun 03 02:02:04 PDT 2009","NO_QUERY","thalovebug","@Sophhs I think i'm falling in love with you!!  xxx #iloveyou"
"4","1882318706","Fri May 22 06:39:14 PDT 2009","NO_QUERY","xm3lzxxfam0usx","ughh I hate sko0l, cnt wait for summer, imma be doin big things "
"0","2175605663","Mon Jun 15 01:27:57 PDT 2009","NO_QUERY","fryfan20","On first break. Drinking tea without suger. There is no coffee "
"4","2044464266","Fri Jun 05 09:23:49 PDT 2009","NO_QUERY","amandaaaturner","Woah! I like the accents "
"4","1759429472","Sun May 10 19:11:35 PDT 2009","NO_QUERY","NotAlwaysASaint","@TriciaSmithBrwn stop watching WNBA games and that wouldn't be a problem. "
"0","2178164679","Mon Jun 15 07:17:30 PDT 2009","NO_QUERY","BrannFenix","@Sunday28 oh no a cheater  heh..."
"4","1686876795","Sun May 03 07:04:30 PDT 2009","NO_QUERY","peoplesmusic","@Maiyab Am checking out your Blip playlist now! I'm sure you'd make a great store though - while earning real kudos &amp; legal free music "
"0","2302221932","Tue Jun 23 16:30:22 PDT 2009","NO_QUERY","christine816","@Pytech oo oops sorry  i saw that but i thought i fixed it.. and im getting betta! lol"
"4","1880125026","Fri May 22 00:10:37 PDT 2009","NO_QUERY","MsConception08","@Fashionalities Happy Birthday Soror! I hope you have a Blessed day "
"4","1990601757","Mon Jun 01 05:17:41 PDT 2009","NO_QUERY","YiiSeL","NO WORK 4 ME TODAY !! "
"4","1834886572","Mon May 18 04:30:59 PDT 2009","NO_QUERY","KR0b","MWD - 1230 - Coaching done. Stopping for LUNCH!  Drinking soup &amp; chatting to Russians about Eurovision..."
"0","2245737378","Fri Jun 19 16:33:59 PDT 2009","NO_QUERY","wiebkeW16","I wanted to dancee!! "
"0","2288012730","Mon Jun 22 18:36:05 PDT 2009","NO_QUERY","tdubbdee","@meggdavie i miss you too my child!  we will hang when u get home!!"
"0","2243310396","Fri Jun 19 13:17:14 PDT 2009","NO_QUERY","Leiaofthestars","Hates tonsillitis, my neck and ears feel all funny and hurry "
"4","1969256452","Fri May 29 23:28:36 PDT 2009","NO_QUERY","ImTribute","@Drizzle772 i'm definitely gonna bring it up to him tomorrow, we'll see what happens "
"0","1985062746","Sun May 31 16:21:16 PDT 2009","NO_QUERY","nboze","Wishes his mom wasn't so deadset on having him get a haircut. "
"0","2197258656","Tue Jun 16 13:33:00 PDT 2009","NO_QUERY","katchatters","my insides are all twisty.   damn it digestive system!"
"4","1996397715","Mon Jun 01 15:01:02 PDT 2009","NO_QUERY","wesmn914","@Icdiamonds Top deck over looking the city good life  what wine club are u and dev in ?"
"0","2219618547","Thu Jun 18 00:57:47 PDT 2009","NO_QUERY","shyneeebubbles","wont be able to eat dinner with the family because of my late night sked  haaaaay. oh well..."
