"4","1997027875","Mon Jun 01 16:07:23 PDT 2009","NO_QUERY","leeroyglinchy","@uberChick The problem w/ intellectual property is when someone steals something it's hard to take back. Unless you erase their brain. "
"0","2243241127","Fri Jun 19 13:12:00 PDT 2009","NO_QUERY","Ensanguin","My stomach feels funny.  Must be all the antibiotics still roaming around in there."
"0","1564982818","Mon Apr 20 05:33:18 PDT 2009","NO_QUERY","granadejumper","Good morning. I really really really want to go back to sleep. "
"4","1977941880","Sat May 30 22:03:32 PDT 2009","NO_QUERY","beccablows","this book is getting interesting and i'm only on page 14 "
"4","2016053321","Wed Jun 03 06:04:32 PDT 2009","NO_QUERY","Bianca_Bonnett","Good Morning Twit Fam!!! Woke Up smiling again today "
"0","2018092394","Wed Jun 03 09:25:30 PDT 2009","NO_QUERY","YoDiddy","@MitchyMitch LOL....I heard. Im jealous  maybe next week I can bring my swag board too."
"4","2063540265","Sun Jun 07 03:04:28 PDT 2009","NO_QUERY","rgoodchild","@natobasso I know! I do a few every day with sun salutations... "
"0","1678276622","Sat May 02 06:09:54 PDT 2009","NO_QUERY","sharonluvscats","Got zero books in the mail this week "
"4","1468953004","Tue Apr 07 04:33:52 PDT 2009","NO_QUERY","alicekazam","@BW101 i know riight "
"4","2013389490","Tue Jun 02 22:33:32 PDT 2009","NO_QUERY","michdulce","@LilySkies, yup most of my clients now are for bridal  you getting married? "
"0","2050897431","Fri Jun 05 19:29:33 PDT 2009","NO_QUERY","mrsBeaGaskarth","So Long, Sweet Summer. "
"4","2048535633","Fri Jun 05 15:21:32 PDT 2009","NO_QUERY","kblake","sweet, another mac store opening in spokane http://bit.ly/A7XzE.  I already have a mac store right down the street from me in post falls. "
"4","2013302687","Tue Jun 02 22:21:22 PDT 2009","NO_QUERY","sapphireblue14","listening to Fire by 2NE1 "
"4","2177945717","Mon Jun 15 06:57:33 PDT 2009","NO_QUERY","caysimpson","Looking for my long lost niece Samantha Joy who is around 25, mom's maiden name Jarosz - we miss you and love you!  Any info appreciated "
"0","2000245394","Mon Jun 01 21:42:20 PDT 2009","NO_QUERY","TaylorHann","My ear is so freckin sore its not funny "
"0","2326196646","Thu Jun 25 06:41:40 PDT 2009","NO_QUERY","mattcharlton","Guess I'd best head back into work. Gah "
"4","2063581591","Sun Jun 07 03:14:41 PDT 2009","NO_QUERY","TheBlackTomato","Firmung is vorbei  .. Fotos a Re online soon"
"4","2176552417","Mon Jun 15 04:10:26 PDT 2009","NO_QUERY","aire_chan","Good Morning!  *having coffee*LuckyStrike &lt;3*"
"4","2003112374","Tue Jun 02 05:54:17 PDT 2009","NO_QUERY","xoxanisa","@se4biscuit attempt. ha ha. way to cheer me up D: paella. muaahahahahha  i'll love you for the rest of my life if you can cook it "
"4","1988906879","Sun May 31 23:43:57 PDT 2009","NO_QUERY","brookehaskins","@brypie the situation is temporary. Now - go throw some punches "
"4","2064910678","Sun Jun 07 07:27:53 PDT 2009","NO_QUERY","sat2pm","@Beau_day Yeah~~welcome~ "
"4","1834244898","Mon May 18 02:11:14 PDT 2009","NO_QUERY","Rieces_Pieces","@UrbanRelations Got sum behind the scene things going on rite now I hate not being able to talk about it  but the ans is &quot;everything&quot; LOL"
"4","2071637801","Sun Jun 07 19:42:16 PDT 2009","NO_QUERY","PoiPriestess",":: anyone know how to integrate patience immediately? I could use more of that skill -- right now! "
"4","1976662327","Sat May 30 18:42:38 PDT 2009","NO_QUERY","TorontoEats","http://twitpic.com/6azzd - tuna belly / toro &amp; scallop sushi .. this tuna belly made me cry, it was so beautiful and delicious  sigh..!"
"0","2222881586","Thu Jun 18 07:33:57 PDT 2009","NO_QUERY","droofer","@rammer88 I AM missing you now that you mention it.... "
"0","1992390309","Mon Jun 01 08:40:33 PDT 2009","NO_QUERY","hermajestyboo"," Talk about being awakened onn the wrong side of the bed."
"0","1687119227","Sun May 03 07:49:21 PDT 2009","NO_QUERY","riboflaven","ew - woke up mad early with a temperature and soar throat. on meds, konking out  was looking forward to fellowship today..."
"0","2030970928","Thu Jun 04 09:08:36 PDT 2009","NO_QUERY","dallyover","While my parents were sleeping, I'm starting again the design contest....well, I've done my last contest before and the result I lost "
"0","2227513696","Thu Jun 18 13:17:30 PDT 2009","NO_QUERY","sososophie","@laneville: i went last nite at 10:08 but they closed at 10  i'm goin tonite at 8! Ahh!"
"0","2296805976","Tue Jun 23 09:38:27 PDT 2009","NO_QUERY","Em_Johnston","Macbook pro... WHY are you still in Shanghai, China? I want you NOW! "
"4","1970278869","Sat May 30 03:11:49 PDT 2009","NO_QUERY","holeycoww","@Jazzybam Droplet recieved bro!! Thanks so much, yours is on it's way "
