"4","2071306713","Sun Jun 07 19:10:49 PDT 2009","NO_QUERY","mcbeach","@mrserven and @donnyerven are the best! I'm beyond grateful for them! "
"4","1686335636","Sun May 03 04:58:12 PDT 2009","NO_QUERY","Custardcuppcake","@moose73 Ooooooooo 80's fashion &amp; hairstyles....so chic "
"4","2032505778","Thu Jun 04 11:21:19 PDT 2009","NO_QUERY","stilldabaddest","http://bit.ly/4i46RR  STRIKE is the best ever ever ever "
"0","2069461593","Sun Jun 07 15:55:22 PDT 2009","NO_QUERY","MollieMcFly","@tommcfly  aww tomm      guys dont be sad , i hate that they still love you xxxx and so do we, not your fault &lt;3333"
"0","1694106377","Mon May 04 01:06:47 PDT 2009","NO_QUERY","lisafabio","Is it just me or does john mayer tweet a LOT. Maybe he's very lonesome if he seems to talk to us strangers as much as his friends? Sad "
"4","2014090308","Wed Jun 03 00:25:51 PDT 2009","NO_QUERY","bethwillismusic","Really enjoyed the White Eagle show - thanks to Angie, Lisa, and (of course) Todd!  See you tomorrow night, 9 pm, at the Thirsty Lion!  "
"4","2060891091","Sat Jun 06 19:46:45 PDT 2009","NO_QUERY","marienborg","@oyvind it's the same on my iPhone. perhaps it's fake AT&amp;T? :p note: roaming tends to get expensive :p Telenor sends sms at 1000nok / day "
"4","1823418100","Sat May 16 21:55:13 PDT 2009","NO_QUERY","IAmRoot","@tangledhelix Dammit, stop interfering with my crotchety, pedantic streak. Also, I hate AIX. Fuck you, filesets! "
"4","1469130962","Tue Apr 07 05:19:25 PDT 2009","NO_QUERY","MissxMarisa","@Tsarnick You best know it! Life On The Murder Scene "
"4","1975893782","Sat May 30 16:07:54 PDT 2009","NO_QUERY","Brewton","@fleckman sounds fair - and balanced  - Flecks...btw...I have really appreciated Sen Cornyn, R-TX comments about Sotomayor"
"0","2062821016","Sun Jun 07 00:24:44 PDT 2009","NO_QUERY","HISOFFICIALGIRL","On my way home had fun at laurens grad party I'm so proud of my boo graduating college tyme to go lay w/ tha hubby werk in the a.m "
"4","1677016125","Sat May 02 00:06:18 PDT 2009","NO_QUERY","whodeani","@aimeeleejones I have 14000... Good luck "
"0","1755273118","Sun May 10 08:42:46 PDT 2009","NO_QUERY","lizbflo","im not allowed to carry my cell in my pocket while am at work! sad sad day "
